player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Marlon Gunn Jr.,162642,HB,E CAROLINA,6,27.3,0,156,57.7,36.0,64.7,1,1,23,22.8,23.8,95.7,0,2,0,39,0,0,0,143,25,105,0,0,14,2
Antwain Littleton II,144892,HB,MARYLAND,9,20.9,0,215,63.7,29.3,59.1,0,5,28,24.3,26.1,87.5,1,6,1,39,0,0,0,187,31,119,0,0,8,0
Deandre Marshall,158822,T,UTSA,5,100.0,0,331,42.6,22.7,49.5,0,0,17,100.0,100.0,94.1,0,1,1,39,0,0,0,39,19,19,0,39,20,0
Jordan Knox,174055,G,NWESTERN,4,100.0,0,256,57.6,51.8,57.4,0,2,25,100.0,100.0,92.0,0,3,1,39,0,24,0,39,26,26,10,5,13,0
Collin Schlee,98025,QB,UCLA,5,52.7,0,324,71.8,,60.0,0,0,0,0.0,0.0,,0,0,0,39,0,0,0,74,0,17,0,0,39,0
Jalen Walthall,146075,WR,HAWAII,5,22.5,0,180,55.7,,50.1,0,0,0,0.0,0.0,,0,0,0,39,0,0,0,173,0,134,0,0,39,0
Ty Thompson,146568,QB,OREGON,6,52.0,0,264,82.7,,60.0,0,0,0,0.0,0.0,,0,0,0,39,0,0,0,75,0,28,0,0,39,0
Ulysses Bentley IV,97200,HB,OLE MISS,9,22.4,0,226,83.7,41.7,62.9,0,0,14,18.7,19.5,92.9,1,1,1,39,0,0,0,174,16,82,0,0,23,0
Blue Smith,84357,WR,W KENTUCKY,4,28.3,0,346,56.5,,49.7,0,0,0,0.0,0.0,,4,0,0,39,0,0,0,138,0,99,0,0,39,0
Max Balthazar,147080,HB,COAST CAR,8,35.1,0,141,70.9,25.8,61.3,1,1,14,28.6,27.5,92.9,0,2,0,39,0,0,0,111,14,51,0,0,25,0
Isaac Guerendo,83806,HB,LOUISVILLE,10,18.9,0,210,85.6,36.5,56.6,0,2,14,14.7,15.4,92.9,0,2,0,39,0,0,0,206,16,104,0,0,23,1
Isaac Hodgins,82503,DI,OREGON ST,7,83.0,0,265,60.4,68.6,56.7,0,0,0,0.0,11.1,,1,0,0,39,0,0,0,47,1,9,0,0,38,0
Jordon Harris,175904,TE,MISSOURI,7,86.7,0,229,53.5,55.8,56.3,0,0,5,45.5,50.0,100.0,0,0,0,39,0,0,0,45,6,12,1,1,33,33
Caleb Burton III,156478,WR,AUBURN,5,52.7,0,115,57.5,,61.2,0,0,0,0.0,0.0,,0,0,0,39,0,0,0,74,0,35,0,0,39,0
Michael Allen,157405,HB,NC STATE,9,20.9,0,248,65.4,13.0,54.3,1,2,17,15.9,16.1,85.3,0,4,1,39,0,0,0,187,18,112,0,0,21,0
Elijah Mojarro,71312,TE,RICE,7,60.0,0,275,56.8,69.8,57.8,0,0,4,14.3,13.3,100.0,1,0,0,39,0,0,0,65,4,30,0,0,35,49
Ty Robinson,146317,WR,BALL ST,2,39.2,0,117,62.8,,54.2,0,0,0,0.0,0.0,,0,0,0,38,0,0,0,97,0,59,0,0,38,0
Ethan Vasko,163817,QB,COAST CAR,5,35.5,0,141,91.7,,60.0,0,0,0,0.0,0.0,,1,0,0,38,0,0,0,107,0,42,0,0,38,0
Jaquan Toney,170519,T,UTEP,1,100.0,0,330,65.0,79.9,58.0,0,0,21,100.0,100.0,100.0,0,0,0,38,0,0,38,38,22,22,0,0,16,0
Isaac Jernagin,70363,WR,S JOSE ST,9,33.3,0,285,67.3,,61.9,0,0,0,0.0,0.0,,0,0,0,38,0,0,0,114,0,66,0,0,38,0
Ron Wiggins,125380,HB,JVILLE ST,5,28.4,0,196,71.5,31.2,55.0,0,0,4,9.1,12.8,100.0,1,0,0,38,0,0,0,134,6,47,0,0,32,0
George Holani,72154,HB,BOISE ST,3,24.2,0,120,73.9,30.2,63.4,0,2,24,26.7,27.1,95.8,1,2,0,38,0,0,0,157,26,96,0,0,12,0
Makai Cope,146430,WR,UTAH,5,76.0,0,328,56.4,,61.2,0,0,0,0.0,0.0,,0,0,0,38,0,0,0,50,0,12,0,0,38,0
LJ Johnson Jr.,147003,HB,SMU,7,26.0,0,287,66.7,36.9,57.8,0,4,29,39.2,39.0,93.1,1,4,0,38,0,0,0,146,32,82,0,0,6,0
Jyaire Shorter,84337,WR,AUBURN,6,55.1,0,115,53.5,,69.0,0,0,0,0.0,0.0,,0,0,0,38,0,0,0,69,0,31,0,0,38,0
Jalen Knox,84314,WR,OLE MISS,3,46.3,0,226,50.2,,57.3,0,0,0,0.0,0.0,,0,0,0,38,0,0,0,82,0,43,0,0,38,3
Brandon Hayes,121459,WR,SO MISS,7,41.8,0,296,48.5,,51.6,0,0,0,0.0,0.0,,2,0,0,38,0,0,0,91,0,53,0,0,38,0
Emery Simmons,99584,WR,UTAH,9,56.7,0,328,41.6,,61.2,0,0,0,0.0,0.0,,0,0,0,38,0,0,0,67,0,29,0,0,38,0
Koali Nishigaya,128207,WR,HAWAII,10,12.1,0,180,58.9,,42.9,0,0,0,0.0,0.0,,1,0,0,38,0,0,0,314,0,276,0,0,38,0
Reggie Virgil,158022,WR,MIAMI OH,7,50.0,0,221,54.7,,63.2,0,0,0,0.0,0.0,,0,0,0,38,0,0,0,76,0,38,0,0,38,0
Deshaun Fenwick,83759,HB,OREGON ST,9,18.1,0,265,74.2,23.8,54.2,0,3,13,12.9,12.7,88.5,0,3,0,38,0,0,0,210,13,102,0,0,25,0
Donerio Davenport,134974,HB,TEXAS ST,9,18.9,0,314,68.7,43.9,55.8,0,2,23,19.0,20.6,95.7,0,2,0,38,0,0,0,201,26,126,0,0,12,0
Mathyus Su'a,134899,G,UNLV,4,100.0,0,325,46.1,19.1,49.0,0,0,18,100.0,100.0,94.4,0,1,1,38,0,28,0,38,18,18,10,0,20,0
Blake Murphy,181169,QB,LA MONROE,3,23.8,0,209,46.5,62.2,60.0,0,0,1,0.9,0.8,100.0,0,0,0,38,0,0,0,160,1,121,0,0,37,0
Bill Jackson,144448,HB,TULSA,9,27.5,0,320,77.1,86.4,56.3,0,0,21,38.9,37.9,100.0,0,0,0,38,0,0,0,138,22,58,0,0,16,0
Tyshawn Russell,175926,WR,S CAROLINA,7,41.3,0,289,52.5,,71.8,0,0,0,0.0,0.0,,0,0,0,38,0,0,0,92,0,54,0,0,38,0
Leshon Williams,129487,HB,IOWA,9,14.8,0,192,63.7,57.3,58.8,0,1,18,15.3,15.6,91.7,0,2,1,38,0,0,0,256,20,128,0,0,18,0
Sam Hecht,144601,C,KANSAS ST,4,100.0,0,199,76.2,80.8,71.6,0,0,15,100.0,100.0,100.0,1,0,0,38,33,4,0,38,15,15,0,0,23,0
Shield Taylor,146369,TE,STANFORD,7,86.4,0,300,43.8,73.3,48.1,0,0,3,37.5,45.5,100.0,1,0,0,38,0,0,0,44,5,11,0,0,33,30
Michael Trigg,146410,TE,OLE MISS,3,48.1,0,226,59.8,,74.0,0,0,0,0.0,0.0,,0,0,0,38,0,0,0,79,0,41,0,0,38,21
John Humphreys,131762,WR,STANFORD,2,44.2,0,300,68.3,,56.7,0,0,0,0.0,0.0,,0,0,0,38,0,0,0,86,0,48,0,0,38,0
Blake Corum,129574,HB,MICHIGAN,9,15.0,0,222,83.3,32.2,56.5,0,2,20,19.4,21.0,95.0,2,2,0,37,0,0,0,247,22,105,0,0,15,0
Marquis Montgomery,176560,WR,CAL,5,55.2,0,130,59.1,,61.3,0,0,0,0.0,0.0,,2,0,0,37,0,0,0,67,0,30,0,0,37,0
Camron Cooper,158814,TE,UTSA,7,72.5,0,331,58.2,67.8,70.1,0,0,1,6.7,6.7,100.0,1,0,0,37,0,0,0,51,1,15,0,0,36,38
Semaj Morgan,174043,WR,MICHIGAN,9,41.1,0,222,83.3,,58.8,0,0,0,0.0,0.0,,1,0,0,37,0,0,0,90,0,51,0,0,37,0
Izayah Cummings,124055,TE,KENTUCKY,9,53.6,0,202,53.0,66.8,58.0,0,0,1,3.4,3.1,100.0,1,0,0,37,0,0,0,69,1,32,0,0,36,21
Aamil Wagner,156973,T,NOTRE DAME,5,100.0,0,258,66.1,33.9,71.4,1,1,14,100.0,100.0,92.9,0,2,0,37,0,0,0,37,14,14,0,37,23,0
Chris Carpenter,131671,WR,UTSA,5,45.7,1,331,54.9,,61.6,0,0,0,0.0,0.0,,1,0,0,37,0,0,0,81,0,44,0,0,37,0
Hank Beatty,158198,WR,ILLINOIS,9,38.5,0,187,54.9,62.1,61.6,0,0,1,1.7,1.7,100.0,0,0,0,37,0,0,0,96,1,60,0,0,36,1
Tucker Gleason,122475,QB,TOLEDO,3,54.4,0,316,90.3,,60.1,0,0,0,0.0,0.0,,0,0,0,37,0,0,0,68,0,24,0,0,37,0
Devin Voisin,97427,WR,S ALABAMA,2,37.8,0,288,65.8,,83.2,0,0,0,0.0,0.0,,0,0,0,37,0,0,0,98,0,61,0,0,37,0
Will Montesi,147328,TE,ARMY,6,88.1,0,114,60.3,67.9,61.7,0,0,2,28.6,28.6,100.0,1,0,0,37,0,0,0,42,2,7,0,0,35,42
Brannon Spector,99581,WR,CLEMSON,9,48.7,0,140,53.8,,61.3,0,0,0,0.0,0.0,,0,0,0,37,0,0,0,76,0,39,0,0,37,0
Jacqez Barksdale,176082,HB,BUFFALO,8,28.9,0,126,72.9,56.5,28.8,0,0,4,8.3,10.0,100.0,0,0,0,37,0,0,0,128,5,50,0,0,32,1
Hunter Herring,147138,QB,LA MONROE,2,45.1,0,209,64.1,,60.0,0,0,0,0.0,0.0,,0,0,0,37,0,0,0,82,0,39,0,0,37,0
Nate Anderson,122916,G,OKLAHOMA,2,100.0,0,261,53.8,78.0,51.2,0,0,11,100.0,100.0,100.0,0,0,0,36,0,32,0,36,12,12,4,0,24,0
Ethan Payne,145269,HB,MARSHALL,9,20.9,0,214,60.5,22.5,46.1,0,3,25,22.9,23.0,82.0,0,6,3,36,0,0,0,172,26,113,0,0,10,0
James Della Pesca,125322,TE,TEMPLE,8,66.7,0,306,41.9,64.5,45.7,0,0,1,5.9,5.3,100.0,0,0,0,36,0,0,0,54,1,19,0,0,35,48
Hykeem Williams,170360,WR,FLORIDA ST,6,57.1,0,167,70.9,,67.1,0,0,0,0.0,0.0,,0,0,0,36,0,0,0,63,0,27,0,0,36,0
Juma Otoviano,75903,HB,RICE,9,18.0,0,275,65.5,35.1,57.3,1,0,17,14.9,16.0,97.1,0,1,0,36,0,0,0,200,19,119,0,0,17,0
Gunner Gentry,75958,WR,WYOMING,8,76.6,0,351,67.6,,60.9,0,0,0,0.0,0.0,,0,0,0,36,0,0,0,47,0,11,0,0,36,0
Maurice Turner,156329,HB,LOUISVILLE,9,25.7,0,210,75.1,44.5,59.2,0,0,13,20.0,23.6,92.3,0,1,1,36,0,0,0,140,17,72,0,0,19,0
Johnny Garrett,157642,T,VA TECH,4,100.0,0,337,55.7,82.5,47.0,0,0,16,100.0,100.0,100.0,1,0,0,36,0,0,0,36,17,17,0,36,19,0
Doug Brumfield,128348,QB,UNLV,4,36.7,0,325,50.8,,60.1,0,0,0,0.0,0.0,,0,0,0,36,0,0,0,98,0,57,0,0,36,0
Dwayne Allick,123530,G,BOSTON COL,6,100.0,0,121,66.4,40.0,67.6,0,0,10,100.0,100.0,100.0,0,0,0,36,0,4,0,36,10,10,32,0,26,0
Michael Frogge,123385,TE,WAKE,5,58.1,0,339,38.8,70.0,50.6,0,0,6,20.7,18.8,100.0,3,0,0,36,0,0,0,62,6,32,0,0,30,42
CJ Ogbonna,149182,QB,BUFFALO,6,41.9,0,126,62.8,,60.0,0,0,0,0.0,0.0,,0,0,0,36,0,0,0,86,0,20,0,0,36,0
Jaylon Barden,123002,WR,GA SOUTHRN,6,39.6,0,174,61.9,,67.1,0,0,0,0.0,0.0,,0,0,0,36,0,0,0,91,0,55,0,0,36,0
Thomas Scully,144343,TE,NAVY,7,94.7,0,237,62.0,36.1,64.5,0,0,2,50.0,50.0,100.0,0,0,0,36,0,0,0,38,2,4,0,0,34,7
Evan Lester,147120,TE,GA SOUTHRN,8,58.1,0,174,74.0,70.7,70.4,0,0,3,10.7,10.3,100.0,0,0,0,36,0,0,0,62,3,29,0,0,33,49
Jaidyn Doss,170223,WR,NEBRASKA,4,45.6,0,238,51.6,,57.4,0,0,0,0.0,0.0,,0,0,0,36,0,0,0,79,0,43,0,0,36,0
Nate Muersch,130522,TE,MIAMI OH,10,48.0,0,221,54.1,65.7,57.6,0,0,2,5.1,4.9,100.0,0,0,0,36,0,0,0,75,2,41,0,0,34,45
Charlie Nank,130523,C,MIAMI OH,3,100.0,0,221,60.8,76.2,59.2,0,0,6,100.0,100.0,100.0,0,0,0,36,36,0,0,36,6,6,0,0,30,0
David Stickle,122419,C,FLORIDA ST,4,100.0,0,167,70.2,77.6,66.6,0,0,11,100.0,100.0,100.0,0,0,0,36,36,0,0,36,11,11,0,0,25,0
Tar'Varish Dawson Jr.,146659,WR,COLORADO,7,19.9,0,143,52.8,,49.2,0,0,0,0.0,0.0,,1,0,0,36,0,0,0,181,0,144,0,0,36,0
Juwaun Price,97204,HB,SYRACUSE,8,28.8,0,304,62.7,64.1,52.1,1,0,20,29.9,29.4,97.5,1,1,0,36,0,0,0,125,20,68,0,0,16,0
Beau Johnson,97640,TE,GA SOUTHRN,6,57.1,0,174,55.2,42.0,55.7,0,0,5,16.1,18.2,80.0,0,1,1,36,0,0,1,63,6,33,0,0,30,55
Tyler Little,172200,TE,ARK STATE,6,85.7,0,113,54.9,67.3,57.7,0,0,1,14.3,14.3,100.0,0,0,0,36,0,0,0,42,1,7,0,0,35,34
Jake Long,134482,G,DUKE,3,100.0,0,154,51.3,79.1,54.2,0,0,8,100.0,100.0,100.0,2,0,0,36,0,5,0,36,8,8,31,0,28,0
Kadarius Calloway,172271,HB,DOMINION,6,25.0,0,263,72.7,37.6,58.7,0,1,23,34.3,36.0,93.5,0,2,1,36,0,0,0,144,27,75,0,0,9,0
Elijah Paige,174221,T,USC,3,100.0,0,326,61.1,86.0,49.1,0,0,24,100.0,100.0,100.0,0,0,0,36,0,0,36,36,24,24,0,0,12,0
CJ Elmonus,98510,T,WAKE,3,94.7,0,339,66.0,34.9,68.2,0,0,2,50.0,71.4,50.0,0,1,1,36,0,0,0,38,5,7,0,3,31,35
Theo Melin Ohrstrom,158662,TE,TEXAS A&M,8,58.1,0,312,47.1,67.8,51.5,0,0,1,4.2,3.7,100.0,1,0,0,36,0,0,0,62,1,27,0,0,35,57
Eddie Lee Marburger,145511,QB,UTSA,3,37.9,0,331,64.1,,60.0,0,0,0,0.0,0.0,,0,0,0,36,0,0,0,95,0,55,0,0,36,0
Kendrick Raphael,170378,HB,NC STATE,7,30.2,0,248,70.8,20.4,55.5,0,3,24,33.8,32.0,89.6,0,4,1,35,0,0,0,116,24,75,0,0,11,1
Tate Johnson,123992,G,AUBURN,3,100.0,0,115,61.9,70.2,60.2,0,1,15,100.0,100.0,96.7,0,1,0,35,0,30,0,35,15,15,5,0,20,0
Connor Gilbreath,175888,TE,LSU,9,87.5,0,211,67.9,70.2,68.9,0,0,3,37.5,37.5,100.0,0,0,0,35,0,0,0,40,3,8,0,0,32,40
Sam Langi,131581,G,ARIZONA,2,100.0,0,109,63.8,62.7,63.5,0,0,18,100.0,100.0,100.0,0,0,0,35,0,0,0,35,19,19,32,3,16,0
Seth Kohlscheen,139550,C,SM HOUSTON,3,100.0,0,281,37.2,15.8,51.8,0,0,16,100.0,100.0,100.0,1,0,0,35,35,0,0,35,18,18,0,0,17,0
Alante Brown,97171,WR,MICH STATE,7,41.2,0,223,54.5,,61.8,0,0,0,0.0,0.0,,1,0,0,35,0,0,0,85,0,43,0,0,35,0
Malcolm Epps,77951,TE,PITTSBURGH,8,56.5,0,268,50.6,70.2,45.1,0,0,4,13.3,12.9,100.0,0,0,0,35,0,0,0,62,4,31,0,0,31,40
Jake Schultz,99306,TE,OKLA STATE,9,55.6,0,262,51.0,74.6,50.6,0,0,6,19.4,20.0,100.0,0,0,0,35,0,0,0,63,7,35,0,0,28,22
Bryce Childress,123695,WR,NEW MEX ST,9,35.4,0,242,64.4,,58.6,0,0,0,0.0,0.0,,0,0,0,35,0,0,0,99,0,64,0,0,35,0
Ryan Beckman,100252,C,E CAROLINA,2,100.0,0,156,62.8,82.8,55.5,0,0,26,100.0,100.0,100.0,0,0,0,35,35,0,0,35,26,26,0,0,9,0
Quaterrius Tolbert,156584,WR,LA MONROE,8,38.9,0,209,58.4,,74.5,0,0,0,0.0,0.0,,0,0,0,35,0,0,0,90,0,55,0,0,35,0
Marcus Sanders Jr.,158361,WR,GA SOUTHRN,8,31.0,0,174,61.8,,56.7,0,0,0,0.0,0.0,,0,0,0,35,0,0,0,113,0,78,0,0,35,1
Lukas Ungar,131785,TE,STANFORD,6,85.4,0,300,56.8,66.3,56.6,0,1,7,58.3,57.1,92.9,0,1,0,35,0,0,0,41,8,14,0,0,27,38
Jaylen Anderson,157350,HB,W VIRGINIA,6,31.8,0,343,65.5,55.7,76.6,0,0,12,31.6,27.9,91.7,0,1,1,35,0,0,0,110,12,43,0,0,23,0
Reese Clark,162617,TE,TEMPLE,9,31.5,0,306,63.7,,57.3,0,0,0,0.0,0.0,,0,0,0,35,0,0,0,111,0,73,0,0,35,34
Andre Johnson,100662,WR,ARIZONA ST,8,44.3,0,110,56.8,,46.8,0,0,0,0.0,0.0,,0,0,0,35,0,0,0,79,0,44,0,0,35,1
Ethan Dirrim,129552,TE,GA SOUTHRN,9,85.4,0,174,63.0,,63.9,0,0,0,0.0,0.0,,0,0,0,35,0,0,0,41,0,6,0,0,35,35
Davion Ervin-Poindexter,101653,HB,W KENTUCKY,9,18.4,0,346,60.0,52.0,49.8,0,1,19,15.1,14.2,97.4,0,1,0,35,0,0,0,190,19,134,0,0,16,1
Devin Roche,172294,HB,DOMINION,4,33.0,0,263,62.1,49.5,59.1,0,3,27,42.2,43.3,94.4,1,3,0,35,0,0,0,106,29,67,0,0,6,0
Duce Robinson,176642,WR,USC,10,33.3,0,326,68.5,,41.2,0,0,0,0.0,0.0,,1,0,0,35,0,0,0,105,0,70,0,0,35,0
Greg Desrosiers Jr.,158759,HB,UMASS,10,24.8,0,216,86.6,71.6,56.3,0,1,14,16.1,17.6,96.4,0,1,0,35,0,0,0,141,16,91,0,0,19,0
Trevyon Green,156349,T,N CAROLINA,6,100.0,0,245,58.4,82.1,52.1,0,0,14,100.0,100.0,100.0,0,0,0,35,0,0,0,35,14,14,0,33,21,2
CJ Harris,130594,QB,OHIO,2,34.3,0,259,72.6,,60.0,0,0,0,0.0,0.0,,0,0,0,35,0,0,0,102,0,58,0,0,35,0
Treymon Echols,171257,WR,KENT STATE,4,54.7,0,201,52.7,,63.0,0,0,0,0.0,0.0,,0,0,0,35,0,0,0,64,0,29,0,0,35,0
C.J. Smith,157076,WR,GEORGIA,7,39.1,0,173,65.2,,59.3,0,0,0,0.0,0.0,,0,0,0,34,0,0,0,87,0,52,0,0,34,0
Avery Morrow,128240,HB,COLO STATE,6,18.8,0,144,59.5,57.3,59.8,1,0,29,27.4,27.9,98.3,2,1,0,34,0,0,0,181,31,111,0,0,3,0
Eric Smith,158012,T,MIAMI OH,3,100.0,0,221,59.5,78.1,56.6,0,0,6,100.0,100.0,100.0,0,0,0,34,0,0,34,34,6,6,0,0,28,0
Gavin Rohrs,158013,G,MIAMI OH,3,100.0,0,221,51.6,24.2,52.7,0,1,6,100.0,100.0,91.7,0,1,0,34,0,16,0,34,6,6,18,0,28,0
Frank Peasant,121817,HB,MIDDLE TN,6,14.2,0,224,64.1,57.3,56.7,1,0,13,8.2,9.6,96.2,1,1,0,34,0,0,0,240,16,167,0,0,18,0
Trevonte Sylvester,123682,T,LOUISVILLE,6,89.5,0,210,47.9,18.7,57.8,0,1,5,55.6,60.0,90.0,1,1,0,34,0,0,9,38,6,10,0,0,28,29
Aaron Steinfeldt,144839,TE,INDIANA,7,40.5,0,190,48.3,20.2,44.8,0,0,2,4.0,5.7,100.0,1,0,0,34,0,0,0,84,3,53,0,0,31,43
Tyrell Robinson,121607,HB,ARMY,5,35.1,0,114,62.8,15.4,56.1,0,0,3,7.7,7.7,66.7,0,1,1,34,0,0,0,97,3,39,0,0,31,0
Decoldest Crawford,156474,WR,LA TECH,6,39.1,0,208,51.0,,55.5,0,0,0,0.0,0.0,,1,0,0,34,0,0,0,87,0,53,0,0,34,0
Albert Reese IV,146848,G,MISS STATE,4,100.0,0,227,60.8,73.7,57.7,0,1,18,100.0,100.0,97.2,0,1,0,34,0,34,0,34,19,19,0,0,15,0
Anthony Tyus III,145037,HB,NWESTERN,8,34.7,1,256,67.6,15.2,62.7,1,1,22,43.1,41.5,86.4,1,4,2,34,0,0,0,98,22,53,0,0,12,0
Tanner Bowles,99059,G,KENTUCKY,6,100.0,0,202,60.3,79.3,58.1,0,0,8,100.0,100.0,100.0,0,0,0,34,6,10,0,34,8,8,18,0,26,0
Cameron Kinnie,124027,G,UCF,2,100.0,0,323,60.8,66.2,59.7,0,0,10,100.0,100.0,100.0,0,0,0,34,0,0,0,34,10,10,34,0,24,0
Ben Bray,131605,G,ARIZONA ST,2,100.0,0,110,59.6,42.1,62.8,0,2,21,100.0,100.0,95.2,0,2,0,34,1,4,0,34,22,22,29,0,12,0
Rico Barfield,128012,HB,BALL ST,7,27.6,0,117,65.0,79.9,64.5,0,0,19,22.6,23.5,94.7,1,1,1,34,0,0,0,123,20,85,0,0,14,4
LV Bunkley-Shelton,131606,WR,OKLAHOMA,5,53.1,0,261,59.8,,73.9,0,0,0,0.0,0.0,,0,0,0,34,0,0,0,64,0,30,0,0,34,0
Landen Livingston,157364,C,W VIRGINIA,2,100.0,0,343,78.4,65.1,74.2,0,1,9,100.0,100.0,94.4,0,1,0,34,34,0,0,34,9,9,0,0,25,0
Jarel Williams,157361,WR,W VIRGINIA,8,64.2,0,343,48.8,,45.1,0,0,0,0.0,0.0,,0,0,0,34,0,0,0,53,0,18,0,0,34,0
Dominique Johnson,123959,HB,ARKANSAS,7,36.6,0,111,62.6,52.6,64.2,0,1,13,26.5,26.4,96.2,0,1,0,34,0,0,0,93,14,53,0,0,20,0
David Amador,174085,WR,UTSA,8,41.5,0,331,53.2,,33.0,0,0,0,0.0,0.0,,0,0,0,34,0,0,0,82,0,47,0,0,34,1
Aidan Robbins,98030,HB,BYU,5,20.1,0,128,63.5,39.5,60.8,0,4,23,22.5,22.6,91.3,1,4,0,34,0,0,0,169,24,106,0,0,10,0
Trey Cooley,144150,HB,GA TECH,8,18.5,0,176,58.0,47.7,57.6,0,1,19,19.2,19.4,97.4,0,1,0,34,0,0,0,184,21,108,0,0,13,1
Lirion Murtezi,121861,C,NAVY,1,100.0,0,237,59.2,86.3,57.5,0,0,6,100.0,100.0,100.0,0,0,0,34,34,0,0,34,6,6,0,0,28,0
Gio Lopez,172309,QB,S ALABAMA,4,37.8,0,288,68.4,,60.0,0,0,0,0.0,0.0,,0,0,0,34,0,0,0,90,0,52,0,0,34,0
Mason Lunsford,98422,G,LSU,3,100.0,0,211,69.5,74.1,68.3,0,0,4,100.0,100.0,100.0,0,0,0,34,0,15,0,34,4,4,19,0,30,0
Randy Fields Jr.,78120,WR,CHARLOTTE,7,40.5,0,136,54.7,,61.3,0,0,0,0.0,0.0,,0,0,0,34,0,0,0,84,0,50,0,0,34,0
Var'Keyes Gumms,145319,TE,ARKANSAS,8,45.9,0,111,55.0,,57.1,0,0,0,0.0,0.0,,1,0,0,34,0,0,0,74,0,40,0,0,34,57
Isaiah Jacobs,129518,HB,UAB,5,17.5,0,321,75.9,60.3,67.5,0,1,11,9.7,9.6,95.5,0,1,0,34,0,0,0,194,11,115,0,0,23,0
Dylan Morris,100570,QB,WASHINGTON,4,64.2,0,340,91.5,,60.0,0,0,0,0.0,0.0,,0,0,0,34,0,0,0,53,0,17,0,0,34,0
Jaydan Smith,81867,G,TEXAS ST,3,100.0,0,314,64.1,73.8,62.9,0,0,4,100.0,100.0,100.0,0,0,0,34,0,27,0,34,4,4,7,0,30,0
Ty Hahn,129691,WR,NEBRASKA,7,59.6,0,238,65.5,,67.0,0,0,0,0.0,0.0,,0,0,0,34,0,0,0,57,0,23,0,0,34,0
Barret Liebentritt,156958,FB,NEBRASKA,6,97.1,0,238,85.9,67.5,90.1,0,0,1,50.0,50.0,100.0,0,0,0,34,0,0,0,35,1,2,0,0,33,0
Grayson James,145214,QB,FIU,3,34.7,0,166,58.6,,60.0,0,0,0,0.0,0.0,,0,0,0,33,0,0,0,95,0,49,0,0,33,0
Michel Dukes,99591,HB,USF,7,21.7,0,327,66.2,29.0,54.4,0,2,20,22.2,24.0,90.0,0,3,1,33,0,0,0,152,23,96,0,0,10,1
Nick Munson,163091,WR,BALL ST,10,51.6,0,117,64.1,,75.1,0,0,0,0.0,0.0,,0,0,0,33,0,0,0,64,0,31,0,0,33,0
Dorian Lewis,171559,HB,NEW MEXICO,5,44.0,0,241,73.2,53.0,58.2,0,0,29,61.7,62.5,100.0,0,0,0,33,0,0,0,75,30,48,0,0,3,0
Mason Williams,171367,TE,OHIO,4,73.3,0,259,79.6,70.0,54.8,0,0,1,8.3,7.7,100.0,0,0,0,33,0,0,0,45,1,13,0,0,32,22
Joshua Cobbs,128408,WR,HOUSTON,7,33.0,0,182,51.2,,36.0,0,0,0,0.0,0.0,,1,0,0,33,0,0,0,100,0,67,0,0,33,0
Beau Lombardi,121585,C,ARMY,3,100.0,0,114,76.9,72.7,71.9,0,0,1,100.0,100.0,100.0,0,0,0,33,29,3,0,33,2,2,0,0,31,0
Jahiem White,173192,HB,W VIRGINIA,8,26.8,0,343,90.6,80.6,50.2,0,0,10,21.3,22.4,100.0,0,0,0,33,0,0,0,123,11,49,0,0,22,0
Devon Dampier,171556,QB,NEW MEXICO,6,39.3,0,241,90.0,,60.0,0,0,0,0.0,0.0,,0,0,0,33,0,0,0,84,0,25,0,0,33,0
Blake Horvath,162555,QB,NAVY,4,39.8,0,237,35.7,,60.0,0,0,0,0.0,0.0,,2,0,0,33,0,0,0,83,0,18,0,0,33,0
Markel Johnson,147308,HB,ARMY,5,47.8,0,114,71.1,79.4,66.8,0,0,4,20.0,25.0,100.0,0,0,0,33,0,0,0,69,6,24,0,0,27,0
Vaughn Blue,174921,HB,LIBERTY,3,50.8,0,206,66.9,44.0,54.0,0,1,3,13.6,13.0,83.3,0,1,0,33,0,0,0,65,3,23,0,0,30,0
Tyler Lavine,97307,HB,SMU,9,32.7,0,287,59.9,58.5,45.3,0,2,20,30.8,32.4,95.0,0,2,0,33,0,0,0,101,22,68,0,0,11,0
Bill Katsigiannis,147319,G,ARMY,3,100.0,0,114,59.2,49.7,59.2,0,2,11,100.0,100.0,90.9,0,2,0,33,0,33,0,33,11,11,0,0,22,0
Terion Stewart,130386,HB,BOWL GREEN,9,17.7,0,122,94.3,40.3,62.7,0,2,13,34.2,33.3,92.3,1,2,0,33,0,0,0,186,13,39,0,0,20,0
Robert Briggs Jr.,163425,HB,UTAH ST,8,19.2,0,329,75.7,57.4,55.9,0,1,22,22.9,23.2,93.2,0,2,1,33,0,0,0,172,23,99,0,0,10,0
Trevor Wilson,97287,WR,KANSAS,8,40.7,0,198,76.4,,36.3,0,0,0,0.0,0.0,,0,0,0,33,0,0,0,81,0,48,0,0,33,1
