player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Marist Liufau,102789,LB,NOTRE DAME,8,2,0,66.7,0,0,258,55.0,52.1,0.0,82.9,42.7,38.0,1,1,0,1,37.5,3,0,1,109.7,2,2,100,0,62,117,4,0,0,4,0,1,113,9,46,12,5,3,3,4,1,1,3,0.5
Ben Bywater,102791,LB,BYU,3,1,0,100.0,0,0,128,59.4,62.1,73.4,60.0,62.4,82.4,0,1,0,16,0.0,0,0,0,139.6,3,0,18,3,21,36,4,0,0,4,0,0,32,0,15,11,5,7,3,1,1,24,14,8.0
Keenan Pili,102794,LB,BYU,9,12,0,87.5,0,0,128,60.8,64.5,80.3,51.1,69.4,84.2,1,0,0,26,6.1,4,1,0,105.4,21,0,349,0,219,424,10,0,0,10,0,1,414,14,191,63,25,50,24,1,0,223,103,10.6
KeSean Brown,102847,CB,APP STATE,7,0,0,66.7,0,1,108,67.1,72.7,79.3,67.6,75.5,83.0,0,2,0,9,0.0,0,0,0,79.9,2,0,8,0,20,63,7,0,0,7,0,0,56,8,35,46,3,6,3,2,0,16,2,8.0
Brendan Harrington,102848,LB,APP STATE,11,7,0,58.8,0,0,108,86.9,78.4,57.0,55.9,74.6,70.3,1,4,4,42,12.5,5,3,1,43.6,20,0,248,3,275,618,94,0,0,94,0,0,524,50,293,270,15,28,34,5,1,182,91,9.1
Markeveon Coleman,102849,LB,TEXAS ST,8,8,0,72.7,0,0,314,65.6,54.0,0.0,62.2,51.4,56.4,0,3,0,26,15.4,6,2,3,93.4,8,2,182,0,81,252,18,0,0,18,0,0,234,19,152,52,18,25,11,5,0,81,47,10.1
Jamil Muhammad,102860,LB,GA STATE,1,0,0,,0,0,175,,59.7,64.2,59.5,,,0,0,0,,,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
Morgan Pyper,102892,CB,BYU,1,0,0,,0,0,128,,57.5,69.2,,57.8,27.2,0,0,0,,100.0,1,0,0,0.0,0,0,3,0,0,4,1,0,0,1,0,0,3,0,4,0,0,0,0,0,0,0,0,
Java'n Singletary,102897,S,GA SOUTHRN,4,4,0,78.6,0,0,174,36.3,37.0,81.9,58.7,40.4,66.6,0,1,0,34,13.0,3,1,0,142.6,11,0,71,2,132,194,3,0,0,3,0,100,191,1,61,18,4,16,14,1,1,235,47,21.4
Jared Hopper,102898,CB,TEXAS ST,3,0,0,60.0,0,0,314,72.5,71.1,75.1,,63.0,80.4,0,0,0,11,0.0,0,0,0,74.6,3,0,19,52,33,72,0,0,0,0,0,1,72,0,39,0,1,5,5,0,0,27,4,9.0
Mekhi Garner,102900,CB,LA LAFAYET,10,3,0,33.3,0,1,207,78.1,78.9,84.3,66.5,73.7,74.6,0,3,3,16,10.7,3,7,3,4.5,11,2,13,410,206,443,1,0,0,1,0,12,442,11,226,7,8,22,33,5,0,87,39,7.9
Keilos Swinney,102901,S,LA MONROE,9,7,0,55.6,0,2,209,50.0,59.3,88.6,90.5,58.8,45.5,2,3,0,75,26.5,9,2,0,126.5,15,2,149,15,182,562,120,0,0,120,0,1,442,36,344,275,9,18,27,7,4,250,153,16.7
Bobby Bell,102902,S,LA MONROE,6,1,0,,0,0,209,65.1,53.2,0.0,56.0,51.7,44.0,2,0,0,,25.0,3,0,1,0.0,0,0,85,0,25,92,7,0,0,7,0,0,85,15,52,0,5,8,0,2,0,0,0,
Keon Carter,102903,S,GA STATE,9,5,0,83.3,0,1,175,66.1,65.3,82.7,58.2,61.9,72.3,0,0,0,39,10.0,2,0,0,118.8,10,0,59,0,128,220,0,0,0,0,0,93,220,2,90,68,4,13,12,0,0,157,57,15.7
Tanner Davis,102905,S,UMASS,4,2,0,85.7,0,0,216,60.9,57.6,79.0,55.5,55.1,63.7,0,3,0,13,20.0,5,0,0,135.4,6,1,139,0,84,209,23,0,0,23,0,24,186,18,107,23,7,18,7,4,1,49,27,8.2
Tre' Ross,102909,LB,TROY,3,2,0,100.0,0,0,318,58.7,52.0,74.9,60.0,46.9,48.5,0,0,0,7,20.0,1,0,0,86.1,3,0,15,0,10,25,4,0,0,4,0,0,21,1,14,6,1,2,3,0,0,14,20,4.7
Jahre Fish,102923,CB,NEW MEX ST,1,0,0,,0,0,242,,60.0,67.9,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,
Peyton Tuggle,102927,WR,TEXAS ST,1,0,0,,0,0,314,,60.1,73.9,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Leroy Deshazor,102938,WR,ARK STATE,1,0,0,,0,0,113,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Cam Hart,102955,CB,NOTRE DAME,5,0,0,55.6,0,0,258,56.8,57.5,78.0,58.6,63.9,54.5,0,0,0,36,20.0,1,2,0,91.9,5,0,2,74,55,79,0,0,0,0,0,1,79,1,23,2,0,4,9,0,0,94,19,18.8
Jordan Gandy,103605,CB,N ILLINOIS,6,5,0,62.8,0,0,254,59.0,56.4,81.6,60.0,46.4,58.1,0,0,1,64,16.3,8,5,2,113.4,27,0,62,268,183,363,0,0,0,0,0,0,363,1,179,32,4,36,43,0,4,389,178,14.4
Emanuel Dabney,104140,CB,LIBERTY,8,1,0,53.3,0,0,206,74.1,74.3,82.8,58.2,68.9,72.7,0,0,0,32,11.1,2,7,1,96.9,16,0,10,306,192,320,0,0,0,0,0,3,320,1,127,1,4,15,30,0,2,203,47,12.7
TreShaun Clark,104144,ED,LIBERTY,10,6,0,,0,1,206,72.5,79.1,47.2,72.6,79.4,59.9,8,18,0,,13.9,5,0,2,0.0,0,4,13,0,12,439,426,1,23,345,57,0,13,240,187,0,22,25,0,30,0,0,0,
William Green,104145,DI,LIBERTY,5,1,0,,0,0,206,,45.1,74.2,58.8,44.7,73.8,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,23,23,1,21,0,1,0,0,6,17,0,2,2,0,0,0,0,0,
Elijah James,104146,DI,LIBERTY,9,8,2,,0,0,206,58.6,57.7,56.0,68.0,52.6,37.3,2,7,0,,17.9,7,0,1,0.0,0,1,1,0,1,319,318,6,265,1,46,0,1,157,161,0,14,24,0,10,0,0,0,
Carl Poole,104149,LB,LIBERTY,8,4,0,60.0,0,1,206,77.2,78.1,77.3,89.6,64.6,66.3,0,3,1,33,7.1,1,0,0,47.5,3,1,109,0,56,119,0,0,0,0,0,0,119,4,59,10,6,9,5,4,0,42,20,14.0
Isaiah Avery,104151,CB,LIBERTY,3,0,0,,0,0,206,62.5,64.3,65.9,60.0,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,5,2,7,0,0,0,0,0,0,7,1,4,0,0,0,0,0,0,0,0,
Demario Douglas,104155,WR,LIBERTY,3,0,0,,0,0,206,63.0,64.7,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,2,3,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,
Treon Sibley,104162,WR,LIBERTY,3,0,0,,0,0,206,,60.0,60.0,60.0,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,
Kei'Trel Clark,104163,CB,LOUISVILLE,10,4,0,48.7,0,0,210,71.8,73.0,84.8,57.4,73.4,75.5,0,0,1,21,10.5,4,7,1,59.8,19,0,44,470,285,541,4,0,0,4,0,16,537,2,254,6,10,30,39,0,1,180,57,9.5
Malik Caper,104164,LB,LIBERTY,4,0,0,,0,0,206,62.1,57.5,71.5,,54.1,,0,1,0,,,0,0,0,0.0,0,0,14,0,7,17,1,0,0,1,0,0,16,0,10,2,0,0,0,1,0,0,0,
Micah Glaize,104167,S,LIBERTY,5,0,0,100.0,0,0,206,58.0,56.4,73.2,60.0,54.7,80.3,0,0,0,21,0.0,0,0,0,118.8,1,0,13,0,16,31,0,0,0,0,0,11,31,1,14,4,1,3,1,0,0,21,4,21.0
Chris Megginson,104168,CB,LIBERTY,10,4,0,51.4,1,0,206,63.3,63.9,38.1,59.3,68.4,67.6,0,0,1,25,11.5,3,2,2,86.0,18,0,39,478,300,524,0,0,0,0,0,6,524,1,223,1,4,19,35,0,3,205,51,11.4
Cade Robinson,104169,S,LIBERTY,3,0,0,100.0,0,0,206,58.6,69.8,72.9,,79.4,80.2,0,0,0,15,0.0,0,0,0,158.3,1,0,23,1,15,29,0,0,0,0,0,0,29,0,14,4,3,5,1,0,1,15,15,15.0
Jacques Bristol,104185,DI,C MICHIGAN,6,1,0,,0,0,134,60.0,49.4,35.9,59.1,48.7,44.4,1,3,0,,25.0,2,0,1,0.0,0,1,0,0,0,168,168,8,146,4,10,0,0,78,90,0,5,5,0,5,0,0,0,
Caleb Humphrey,104191,ED,AIR FORCE,6,0,0,100.0,0,1,101,84.1,70.4,82.5,59.8,60.8,79.2,1,4,0,10,20.0,1,0,0,91.7,3,0,7,0,15,80,68,0,0,68,0,0,12,35,30,5,2,4,3,5,0,18,22,6.0
Ivin White Jr.,104212,ED,LA MONROE,4,0,0,,0,0,209,60.4,76.9,81.8,69.6,75.2,81.9,0,5,0,,0.0,0,0,0,0.0,0,2,0,0,1,77,77,0,2,72,3,0,0,32,44,0,8,8,0,7,0,0,0,
George Silvanic,104214,DI,AIR FORCE,6,14,0,,0,0,101,56.9,79.4,55.2,86.5,72.6,48.7,7,9,0,,18.4,7,0,1,0.0,0,2,1,0,0,319,318,24,195,6,93,0,1,153,166,0,13,17,0,18,0,0,0,
Jamykal Neal,104215,DI,HOUSTON,6,2,0,,0,0,182,60.0,55.8,79.0,61.5,50.7,54.5,0,3,0,,16.7,1,0,0,0.0,0,1,0,0,0,73,73,15,58,0,0,0,0,44,29,0,1,3,0,4,0,0,0,
Justin Whiteside,104220,LB,C MICHIGAN,5,2,0,100.0,0,0,134,54.8,49.1,81.1,72.6,36.1,41.3,1,1,0,7,27.3,3,0,0,89.6,2,1,103,0,42,166,56,0,0,56,0,0,110,34,90,7,7,6,2,3,0,11,12,5.5
Keem Green,105786,DI,NEBRASKA,5,2,0,,0,0,238,,45.2,76.5,57.1,44.0,74.8,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,39,39,10,23,0,6,0,0,13,26,0,1,2,0,0,0,0,0,
Marquallius Turner Jr.,105793,S,LA TECH,3,0,0,100.0,0,0,208,55.1,58.3,74.8,,63.9,21.8,0,0,0,13,100.0,1,0,0,158.3,1,0,7,0,8,24,0,0,0,0,0,7,24,0,16,10,0,0,1,0,1,13,15,13.0
Trey Jones,105795,S,C MICHIGAN,2,1,0,100.0,0,0,134,53.4,50.3,70.7,,52.3,49.9,0,0,0,9,25.0,1,0,0,104.2,1,0,13,1,3,18,0,0,0,0,0,1,18,0,15,2,0,2,1,0,0,9,8,9.0
Josh Ahern,105796,LB,VIRGINIA,2,0,0,100.0,0,0,335,52.5,50.5,74.3,59.4,52.2,20.7,0,1,0,16,100.0,2,1,0,118.8,1,0,35,0,17,36,0,0,0,0,0,0,36,8,11,1,0,0,1,1,0,16,5,16.0
Isaiah Cromarty,105809,CB,USF,4,0,0,66.7,0,0,327,61.4,66.4,78.8,,74.3,82.4,0,0,0,12,0.0,0,0,0,84.0,2,0,15,6,29,74,1,0,0,1,0,5,73,0,45,47,1,7,3,0,0,19,1,9.5
Chris Agyemang,106325,DI,BALL ST,6,1,3,,0,0,117,61.2,57.5,17.2,65.3,53.4,55.7,0,3,1,,14.3,1,0,2,0.0,0,1,0,0,0,224,224,5,179,10,30,0,0,122,102,0,6,5,0,4,0,0,0,
Brendan Pyne,108172,LB,BUFFALO,1,0,0,100.0,0,0,126,64.7,50.8,0.0,59.1,54.0,77.6,0,0,0,7,0.0,0,0,1,95.8,1,0,16,0,10,17,0,0,0,0,0,0,17,1,6,1,1,1,1,0,0,7,2,7.0
Deandre Butler,108712,DI,TROY,2,0,0,,1,0,318,,38.4,0.0,56.9,48.0,,0,0,0,,,0,0,1,0.0,0,0,0,0,0,20,20,9,11,0,0,0,0,14,6,0,0,0,0,0,0,0,0,
Quentin Frazier,120894,CB,HAWAII,8,11,0,75.8,0,1,180,57.3,62.6,92.0,69.1,67.4,53.2,0,7,2,26,18.4,9,1,0,74.6,25,1,45,8,240,575,149,0,0,149,0,2,426,29,306,370,11,29,33,8,0,274,187,11.0
Yam Banks,121407,CB,S ALABAMA,4,0,0,50.0,0,0,288,48.7,51.1,74.7,60.0,63.2,74.2,0,0,0,15,0.0,0,0,0,75.0,1,0,2,32,10,34,0,0,0,0,0,0,34,1,23,0,0,1,2,0,0,15,2,15.0
Dewayne Betts Jr.,121408,S,S ALABAMA,11,4,0,71.4,0,2,288,54.2,55.7,87.5,,57.9,57.2,0,0,1,52,19.6,9,2,0,129.5,25,0,130,8,286,537,2,0,0,2,0,178,535,0,251,219,8,33,35,0,4,350,165,14.0
Zeke Chapman,121410,DI,S ALABAMA,9,2,0,,0,0,288,,63.3,79.2,55.9,66.5,73.7,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,46,46,45,1,0,0,0,0,28,18,0,1,1,0,0,0,0,0,
Caullin Lacy,121426,WR,S ALABAMA,1,0,0,,0,0,288,,60.1,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Darrell Luter Jr.,121428,CB,S ALABAMA,11,5,0,72.2,0,1,288,55.0,57.6,81.5,60.0,69.2,60.1,0,0,0,39,14.8,4,1,1,108.6,13,0,18,215,130,236,0,0,0,0,0,1,236,1,105,1,3,18,18,0,0,200,37,15.4
Jamie Sheriff,121433,DI,S ALABAMA,11,9,0,,0,0,288,65.6,69.3,84.6,62.5,68.1,74.2,1,7,0,,3.8,1,0,0,0.0,0,1,0,0,0,412,412,16,147,70,179,0,0,200,212,0,13,16,0,9,0,0,0,
Quentin Wilfawn,121442,LB,S ALABAMA,7,4,0,100.0,0,0,288,63.8,70.0,76.8,67.9,69.4,32.9,1,1,0,4,35.7,5,0,0,83.3,1,0,94,0,41,96,0,0,0,0,0,0,96,2,53,2,4,5,1,2,0,4,8,4.0
Kristin Booth,121448,ED,SO MISS,7,0,0,,0,0,296,60.0,62.0,80.7,55.3,65.8,78.3,0,5,0,,0.0,0,0,0,0.0,0,0,2,0,0,116,114,0,6,56,52,0,2,63,53,0,3,5,0,5,0,0,0,
Natrone Brooks,121449,CB,SO MISS,10,6,1,54.5,0,0,296,65.5,67.2,87.6,91.7,56.7,51.4,1,4,1,73,20.4,11,2,1,103.4,30,1,48,555,333,712,40,0,0,40,0,12,672,15,364,56,11,37,55,6,5,438,137,14.6
Vinson Brown,121450,CB,SO MISS,1,0,0,,0,0,296,60.0,61.2,65.6,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,2,1,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,
Terence Cherry,121452,ED,SO MISS,10,8,0,,0,0,296,60.5,70.3,85.7,60.6,73.8,76.1,5,7,0,,7.7,2,0,0,0.0,0,3,6,0,1,498,492,0,75,186,231,0,6,249,248,0,12,16,0,15,0,0,0,
Averie Habas,121458,LB,SO MISS,10,9,0,89.5,0,0,296,62.2,65.6,57.0,56.4,70.0,85.2,0,3,0,19,7.5,4,0,1,95.8,17,0,227,2,152,452,172,0,0,172,0,0,280,57,243,50,20,40,19,3,0,133,83,7.8
Michael Pleas Jr.,121468,ED,SO MISS,7,2,0,,0,0,296,60.0,60.2,81.1,59.6,59.4,79.9,1,1,0,,0.0,0,0,0,0.0,0,1,5,0,1,104,99,0,0,98,1,0,5,42,61,0,6,5,0,3,0,0,0,
Dominic Quewon,121469,ED,SO MISS,10,4,0,,0,3,296,60.3,63.8,49.0,79.6,46.8,45.4,3,10,0,,14.3,2,0,1,0.0,0,4,4,0,3,285,280,2,12,164,102,0,5,152,130,0,8,8,0,17,0,0,0,
Josh Ratcliff,121471,DI,SO MISS,10,4,0,,0,0,296,,58.5,38.8,62.7,57.8,50.7,1,4,0,,20.0,2,0,1,0.0,0,1,1,0,0,170,169,98,59,1,11,0,1,62,108,0,3,4,0,6,0,0,0,
J.D. Rutherford,121475,S,SO MISS,2,0,0,,0,0,296,60.0,60.2,66.7,,60.0,,0,0,0,,,0,0,0,0.0,0,0,2,0,1,3,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,
Austin Todd,121478,DI,SO MISS,2,0,0,,0,0,296,,50.8,74.8,58.4,50.4,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,17,17,17,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,
Colby Dempsey,121487,CB,UAB,1,0,0,,0,0,321,,60.0,63.5,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Isaiah Forte,121489,DI,UAB,1,0,0,,0,0,321,,41.2,70.0,57.3,50.2,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,7,7,1,5,0,1,0,0,4,3,0,0,0,0,0,0,0,0,
Tylan Jones,121493,ED,UAB,1,0,0,,0,0,321,,90.5,70.4,66.1,85.2,73.5,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,8,8,0,0,2,6,0,0,3,5,0,2,2,0,1,0,0,0,
Mac McWilliams,121497,CB,UAB,3,0,0,50.0,0,0,321,35.3,35.4,75.6,,53.3,80.3,0,0,0,38,0.0,0,0,0,135.4,2,0,0,38,21,38,0,0,0,0,0,0,38,0,17,0,1,5,4,0,1,55,11,27.5
Kelle Sanders,121501,ED,UAB,6,2,0,100.0,1,0,321,38.3,50.9,83.1,57.7,56.2,60.2,0,2,0,13,12.5,1,0,1,118.8,1,0,9,0,11,93,81,0,0,81,0,0,12,47,35,3,4,5,1,2,0,13,3,13.0
Taylon Doss,121516,CB,ARK STATE,6,2,0,40.0,0,0,113,45.9,52.6,79.4,,73.8,82.1,0,0,0,15,0.0,0,0,1,47.9,2,0,6,78,44,94,6,0,0,6,0,0,88,0,50,4,2,4,5,0,0,14,1,7.0
Booker Ficklin,121520,CB,ARK STATE,9,3,0,69.6,0,0,113,60.8,66.5,82.8,60.0,88.1,79.3,0,0,0,37,3.2,1,1,1,133.2,16,0,13,275,161,295,6,0,0,6,0,0,289,1,133,1,13,27,23,0,2,244,57,15.3
Kenneth Harris,121523,CB,ARK STATE,9,3,0,62.9,0,1,113,57.3,56.2,25.8,46.9,59.1,85.0,0,1,0,57,4.2,1,4,3,126.0,22,0,41,307,205,367,17,0,0,17,0,0,350,4,158,1,5,20,35,1,3,361,99,16.4
CJ Harris,121524,S,ARK STATE,9,13,0,84.6,0,0,113,61.4,64.8,86.1,51.2,72.8,55.6,0,4,0,52,15.6,7,2,0,158.3,11,0,158,2,212,396,45,0,0,45,0,97,351,24,160,94,17,25,13,4,3,167,116,15.2
Fred Hervey,121526,LB,ARK STATE,8,5,0,81.8,0,0,113,46.0,60.9,82.4,70.8,78.0,70.2,1,3,0,16,11.1,2,0,0,95.8,9,2,85,0,73,181,21,0,0,21,0,0,160,20,88,74,9,11,11,6,0,77,62,8.6
Quinton Lee,121531,ED,ARK STATE,6,2,0,,0,0,113,,53.7,0.0,51.6,65.5,75.3,0,1,0,,0.0,0,0,2,0.0,0,0,0,0,0,85,85,0,16,29,40,0,0,41,44,0,1,1,0,1,0,0,0,
Lincoln Pare,121537,HB,ARK STATE,1,0,0,,0,0,113,,60.0,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Javar Strong,121543,S,ARK STATE,8,3,0,50.0,0,0,113,69.6,68.8,0.0,59.6,74.8,72.9,1,2,0,24,12.5,3,1,2,74.0,2,0,89,0,96,187,13,0,0,13,0,52,174,9,82,32,5,18,4,3,0,29,19,14.5
Trevian Thomas,121544,S,ARK STATE,5,0,0,100.0,0,0,113,63.0,64.6,76.9,,65.8,80.3,0,0,0,14,0.0,0,0,0,104.2,3,0,8,0,20,38,0,0,0,0,0,16,38,0,18,12,0,3,3,0,0,27,9,9.0
Israel Whitmore,121546,LB,ARK STATE,1,0,0,,0,0,113,60.0,54.3,66.2,57.1,60.0,,0,1,0,,100.0,1,0,0,0.0,0,0,2,0,1,2,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,
Aaron Bibbins,121555,S,ARMY,4,1,0,100.0,0,0,114,39.5,48.7,76.0,58.6,67.9,77.1,0,0,0,20,0.0,0,0,0,118.8,2,0,9,0,15,36,0,0,0,0,0,17,36,1,20,10,0,1,2,0,0,35,10,17.5
Isaiah Filisi,121568,DI,ARMY,2,0,0,,0,0,114,,57.9,69.8,57.5,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,6,6,0,2,0,4,0,0,5,1,0,0,0,0,0,0,0,0,
Jordan Funk,121570,ED,ARMY,7,0,0,,0,0,114,60.0,63.7,77.6,56.8,67.4,76.0,0,3,0,,0.0,0,0,0,0.0,0,0,0,0,0,87,87,0,10,9,68,0,0,50,37,0,4,4,0,3,0,0,0,
Keeron Henderson,121575,ED,ARMY,3,0,0,,0,0,114,60.0,60.7,75.6,59.3,60.1,73.0,0,0,0,,,0,0,0,0.0,0,1,0,0,1,15,15,0,0,15,0,0,0,12,2,0,1,0,0,1,0,0,0,
Gerald Irons III,121577,DI,ARMY,1,0,0,,0,0,114,,49.2,71.3,59.3,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,5,5,5,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,
Cameron Jones,121581,CB,ARMY,6,3,0,65.0,1,1,114,68.1,70.2,79.9,78.8,65.1,68.0,0,0,2,54,13.0,3,2,2,74.4,13,1,18,140,91,162,1,0,0,1,0,2,161,4,67,1,4,17,20,1,1,197,46,15.2
Spencer Jones,121582,LB,ARMY,5,1,0,100.0,0,0,114,67.3,63.8,72.7,,57.6,70.9,0,0,0,3,11.1,1,0,0,79.2,2,0,35,0,18,36,0,0,0,0,0,0,36,0,18,1,4,7,2,0,0,5,8,2.5
Leo Lowin,121586,S,ARMY,2,0,0,,0,0,114,62.6,61.7,72.4,,60.0,38.3,0,0,0,,33.3,1,0,0,0.0,0,0,12,0,6,20,0,0,0,0,0,7,20,0,14,1,1,2,0,0,0,0,0,
Bo Nicolas-Paul,121595,CB,ARMY,1,0,0,100.0,0,0,114,51.8,47.9,69.2,,,,0,0,0,9,,0,0,0,104.2,1,0,0,0,2,2,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,9,3,9.0
Jackson Powell,121602,ED,ARMY,1,0,0,,0,0,114,,59.5,71.8,59.5,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,6,6,0,0,6,0,0,0,1,5,0,0,0,0,0,0,0,0,
Abraham Beauplan,121720,LB,MARSHALL,8,8,0,85.7,0,3,214,89.2,81.8,81.3,63.2,72.7,78.2,1,4,0,9,6.9,2,0,0,79.2,6,0,157,1,103,247,50,0,0,50,0,0,197,18,126,38,11,19,7,5,0,14,13,2.3
Charles Bell VI,121721,S,MARSHALL,4,0,0,100.0,0,0,214,66.4,66.7,72.4,60.0,62.3,79.6,0,0,0,6,0.0,0,0,0,91.7,1,0,8,0,13,20,0,0,0,0,0,11,20,1,6,1,1,2,1,0,0,6,10,6.0
Immanuel Bush,121724,DI,MARSHALL,8,4,0,,0,0,214,60.0,77.6,79.8,73.7,73.7,79.0,0,5,0,,0.0,0,0,0,0.0,0,4,1,0,1,150,149,5,124,7,13,0,1,95,54,0,7,4,0,9,0,0,0,
Jayshaun Coffman,121726,DI,MARSHALL,3,0,0,,0,0,214,,62.2,72.2,57.7,63.3,70.2,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,10,10,3,7,0,0,0,0,7,3,0,1,1,0,0,0,0,0,
JoJo Evans,121728,S,MARSHALL,2,1,0,,0,0,214,65.0,66.2,74.8,,61.8,74.3,0,0,0,,0.0,0,0,0,0.0,0,0,6,0,12,16,0,0,0,0,0,5,16,0,4,5,0,0,0,0,0,0,0,
Charlie Gray,121730,LB,MARSHALL,4,3,0,75.0,0,0,214,61.0,43.6,76.8,57.4,25.9,65.8,0,0,0,10,14.3,1,0,0,83.3,3,0,36,0,31,47,2,0,0,2,0,0,45,2,14,9,1,3,4,0,0,18,27,6.0
Kerion Martin,121739,S,MARSHALL,3,0,0,0.0,0,0,214,51.9,52.5,78.4,,60.4,,0,0,0,,,0,0,0,39.6,0,0,1,0,21,26,0,0,0,0,0,0,26,0,5,25,0,0,3,0,0,0,0,
John Cartwright,121756,DI,MEMPHIS,5,1,0,,0,0,218,72.7,66.0,80.2,53.8,67.9,61.7,0,2,1,,22.2,2,0,0,0.0,0,0,0,0,1,113,113,51,22,0,40,0,0,53,59,0,4,6,0,2,0,0,0,
An'Darius Coffey,121757,CB,MEMPHIS,3,1,0,,0,0,218,65.3,59.2,76.8,62.8,47.4,27.0,0,0,0,,50.0,1,0,0,0.0,0,0,1,0,7,23,6,0,0,6,0,0,17,4,12,15,0,0,0,0,0,0,0,
Josh Hastings,121766,S,MEMPHIS,1,0,0,50.0,0,0,218,45.8,38.2,0.0,,60.0,73.4,0,0,0,25,0.0,0,0,1,95.8,1,0,0,0,9,12,0,0,0,0,0,8,12,0,3,4,1,1,2,0,0,25,7,25.0
Cam'Ron Jackson,121769,DI,MEMPHIS,1,1,0,,0,0,218,,63.6,68.6,59.3,62.5,70.8,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,4,4,0,0,0,4,0,0,2,2,0,0,0,0,0,0,0,0,
Davian Mayo,121776,LB,MEMPHIS,1,0,0,,0,0,218,,60.1,60.0,,60.0,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
Sylvonta Oliver,121782,CB,MEMPHIS,9,3,0,66.7,0,0,218,62.9,64.7,83.3,75.9,66.2,69.5,0,0,1,39,12.5,3,3,1,106.9,22,1,10,348,210,360,0,0,0,0,0,1,360,1,149,1,5,18,33,1,3,250,63,11.4
Kajuan Robinson,121784,DI,MEMPHIS,10,1,1,,0,0,218,,58.7,46.3,60.9,58.5,59.4,1,3,0,,12.5,1,0,1,0.0,0,0,0,0,0,197,197,166,31,0,0,0,0,103,94,0,5,6,0,4,0,0,0,
Maurice White,121792,ED,MEMPHIS,10,0,1,,0,0,218,,53.0,43.2,53.4,56.5,74.8,1,2,0,,0.0,0,0,1,0.0,0,0,0,0,0,220,220,0,39,19,162,0,0,135,85,0,3,3,0,3,0,0,0,
Johnathan Butler,121796,LB,MIDDLE TN,8,10,0,70.0,0,0,224,64.4,54.8,38.3,63.3,48.3,52.6,3,5,1,27,18.5,10,0,1,51.7,7,2,371,0,151,395,22,0,0,22,0,0,373,48,196,2,23,34,10,10,0,74,43,10.6
