player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Michael Washington,16505,ED,S CAROLINA,1,0,0,,0,0,289,,43.5,75.0,55.8,42.8,73.2,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,34,34,0,0,0,34,0,0,11,23,0,1,2,0,0,0,0,0,
T.J. Gurley,16506,S,S CAROLINA,12,18,0,69.2,0,0,289,68.4,66.7,88.7,60.0,58.3,71.2,0,1,1,70,14.3,13,3,1,130.4,27,0,169,2,329,708,0,0,0,0,0,355,708,0,379,182,18,60,39,1,6,391,264,14.5
Dylan Evans,16518,LB,AKRON,12,4,0,73.7,1,0,102,55.3,62.6,82.4,69.3,66.6,57.2,1,0,0,44,17.2,5,0,1,131.9,14,2,171,3,140,331,114,0,0,114,0,0,217,9,182,43,13,20,19,3,2,152,90,10.9
Kris Givens,16519,CB,AKRON,12,3,0,64.5,1,0,102,61.6,64.2,87.0,,72.0,89.9,0,1,2,42,2.2,1,4,3,102.1,49,0,63,649,388,737,0,0,0,0,0,7,737,0,349,18,10,41,76,1,5,645,278,13.2
Mason Harris,16528,ED,S CAROLINA,9,0,2,,0,1,289,59.9,70.4,80.2,73.5,63.1,78.9,2,7,0,,12.5,1,0,0,0.0,0,1,0,0,2,174,174,0,0,54,120,0,0,91,81,0,5,7,0,10,0,0,0,
Brandon Chudnoff,16543,ED,TEMPLE,10,0,0,,0,0,306,60.2,62.1,0.1,63.4,64.9,77.7,1,2,0,,0.0,0,0,2,0.0,0,1,0,0,1,151,151,3,35,44,69,0,0,57,93,0,5,5,0,4,0,0,0,
Boye Aromire,16544,S,TEMPLE,12,2,0,70.0,0,0,306,59.5,62.4,84.3,65.5,64.5,69.2,0,0,0,23,16.0,4,0,0,87.9,7,1,108,0,128,289,0,0,0,0,0,123,289,8,153,58,8,19,10,1,0,66,40,9.4
Nate Smith,16545,LB,TEMPLE,11,13,0,63.6,0,2,306,62.0,67.7,20.1,59.2,72.5,84.1,2,3,1,19,7.1,5,0,2,44.5,7,0,557,0,221,566,9,0,0,9,0,0,557,37,308,0,31,52,11,5,0,72,62,10.3
Alex Wells,16547,S,TEMPLE,9,4,0,33.3,0,0,306,88.5,83.7,23.8,56.6,68.3,71.3,0,0,0,16,12.5,7,4,1,42.6,5,0,124,5,242,481,0,0,0,0,0,338,481,2,237,14,12,45,15,0,0,46,17,9.2
Devonta Burns,16552,CB,TEXAS A&M,12,17,0,76.9,1,2,312,65.5,68.3,49.6,76.2,71.1,82.5,0,2,0,33,7.7,5,1,4,119.1,30,1,120,12,346,635,0,0,0,0,0,1,635,16,273,502,17,43,39,3,3,255,97,8.5
Cameron Clinton-Earl,16562,DI,N ILLINOIS,12,1,0,,0,0,254,64.3,70.7,83.0,53.2,77.1,71.3,0,4,0,,7.1,1,0,0,0.0,0,0,0,0,5,229,227,0,0,165,62,0,2,103,121,2,9,12,0,4,0,0,0,
Hunter Kissinger,16566,LB,LA MONROE,12,17,0,94.4,0,0,209,80.6,75.2,85.8,62.3,68.0,63.2,5,12,2,36,13.0,12,1,0,85.4,17,4,759,0,238,761,2,0,0,2,0,0,759,123,400,0,41,63,18,21,1,172,162,10.1
Lorenzo Jackson,16567,DI,LA MONROE,12,5,1,100.0,2,1,209,67.7,66.3,44.6,59.6,68.9,49.8,5,27,0,7,19.0,8,0,3,95.8,1,3,3,0,2,753,750,0,2,325,423,0,3,375,376,0,29,29,1,35,0,7,2,7.0
Robert Ndondo-Lay,16574,DI,MINNESOTA,12,2,0,,0,0,225,60.1,58.2,25.8,67.1,53.1,79.8,0,12,0,,0.0,0,0,2,0.0,0,1,0,0,1,283,283,7,266,0,10,0,0,162,120,0,5,12,0,13,0,0,0,
Mike Davis,16591,DI,AKRON,1,0,0,,0,0,102,,57.9,69.2,57.8,,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,4,4,3,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,
John Senter,16593,CB,AKRON,11,1,0,58.8,0,0,102,75.2,73.8,86.2,57.8,57.3,74.4,0,0,1,20,7.7,1,1,1,54.8,10,0,22,74,191,271,0,0,0,0,0,1,271,2,78,174,4,11,17,0,0,115,41,11.5
Britt Cherry,16606,LB,WAKE,1,0,0,,0,0,339,,61.3,62.8,,60.0,,0,0,0,,,0,0,0,0.0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,
Charles Henderson,16615,S,UTAH,2,0,0,,0,0,328,64.7,64.6,72.7,,60.0,,0,0,0,,,0,0,0,0.0,0,0,4,0,12,16,0,0,0,0,0,6,16,0,4,6,0,0,0,0,0,0,0,
Ben Compton,16638,DI,N ILLINOIS,12,2,2,100.0,0,0,254,62.6,64.6,81.3,60.4,64.0,73.5,1,10,1,7,16.7,3,0,0,56.3,1,2,0,0,1,276,276,1,7,22,246,0,0,159,116,0,10,13,1,13,0,7,6,7.0
Marlon Moore,16639,S,N ILLINOIS,12,10,0,59.1,0,2,254,70.7,75.3,14.7,53.7,84.0,85.9,0,0,1,54,8.2,7,1,2,100.9,13,0,140,9,445,805,0,0,0,0,0,573,805,3,357,83,18,68,22,0,2,202,51,15.5
Mitch Lane,16641,S,LA MONROE,12,19,0,54.2,0,0,209,74.1,82.2,88.6,66.2,87.0,86.3,0,2,3,40,8.9,9,3,0,64.4,13,0,284,1,417,843,0,0,0,0,0,421,843,5,421,137,27,73,24,2,4,99,89,7.6
Shafer Johnson,16650,DI,C MICHIGAN,12,0,0,,0,0,134,60.0,62.8,80.4,58.6,63.5,77.5,0,1,0,,10.0,1,0,0,0.0,0,0,1,0,0,167,166,0,163,0,3,0,1,80,87,0,8,9,0,1,0,0,0,
Phillip Dukes,16656,DI,S CAROLINA,12,4,0,,0,1,289,67.9,71.2,82.9,57.6,73.4,66.3,1,2,0,,10.0,2,0,0,0.0,0,0,2,0,3,306,304,33,239,0,32,0,2,114,189,0,9,14,0,3,0,0,0,
Viliseni Fauonuku,16691,DI,UTAH,12,3,1,,0,0,328,58.5,62.6,58.0,59.9,65.9,64.7,1,3,0,,7.1,1,0,1,0.0,0,2,1,0,0,335,334,47,232,1,54,0,1,202,133,0,9,10,0,6,0,0,0,
Clint Shepard,16693,DI,UTAH,9,0,0,,0,0,328,60.0,69.9,80.9,57.3,75.7,78.9,0,3,0,,0.0,0,0,0,0.0,0,1,1,0,0,207,206,6,138,6,56,0,1,105,102,0,8,10,0,4,0,0,0,
Robert Ash,16694,DI,BOISE ST,11,0,0,,0,0,120,,65.1,78.4,66.4,58.9,71.3,0,2,0,,,0,0,0,0.0,0,1,0,0,0,76,76,31,24,5,16,0,0,55,21,0,1,0,0,3,0,0,0,
Antoine Turner,16699,DI,BOISE ST,12,0,0,,0,0,120,78.4,64.3,16.0,67.8,59.5,78.8,3,6,0,,0.0,0,0,2,0.0,0,1,0,0,0,210,210,82,69,1,58,0,0,111,99,0,6,9,0,10,0,0,0,
Rondell McNair,16702,ED,BOISE ST,5,0,0,,0,0,120,,60.3,76.0,62.8,55.2,27.9,0,2,0,,50.0,1,0,0,0.0,0,1,0,0,0,40,40,0,0,18,22,0,0,30,10,0,2,1,0,3,0,0,0,
Luke Williams,16707,S,ARIZONA ST,1,0,0,,0,0,110,61.0,62.8,70.3,57.9,63.6,75.1,0,0,0,,0.0,0,0,0,0.0,0,0,7,0,2,9,0,0,0,0,0,0,9,1,6,2,0,1,0,0,0,0,0,
Jeremiah Allison,16709,LB,WASH STATE,11,7,0,85.3,0,0,341,40.6,55.3,55.3,56.2,68.7,73.6,2,5,0,17,9.7,7,0,2,116.9,29,4,616,0,264,654,31,0,0,31,0,0,623,111,279,7,37,58,34,11,2,250,150,8.6
Fred Wilson,16716,CB,UNLV,1,1,0,,0,0,325,63.7,66.9,75.5,,68.1,76.5,0,0,0,,0.0,0,0,0,0.0,0,0,1,0,6,22,0,0,0,0,0,0,22,0,16,21,0,1,0,0,0,0,0,
Josh Gibbs,16720,DI,NEW MEX ST,8,3,0,,0,0,242,61.9,63.5,43.8,65.5,62.2,60.7,1,0,0,,7.1,1,0,1,0.0,0,0,0,0,0,212,212,3,208,0,1,0,0,50,162,0,6,10,0,1,0,0,0,
Kedeem Thomas-Davis,16722,CB,NEW MEX ST,3,0,0,80.0,0,0,242,55.0,55.1,76.8,,56.9,59.3,0,0,0,15,25.0,1,0,0,100.0,4,0,10,43,28,57,0,0,0,0,0,1,57,0,29,3,1,3,5,0,0,40,15,10.0
Tony Popovich,16726,DI,S JOSE ST,10,3,0,,0,0,285,57.5,60.6,63.5,58.9,62.0,48.8,0,5,0,,23.1,6,0,1,0.0,0,2,0,0,3,437,437,35,367,0,35,0,0,140,294,0,14,17,0,7,0,0,0,
Vincenté Miles Jr.,16727,S,S JOSE ST,3,0,0,100.0,0,0,285,42.8,46.4,71.6,,60.0,,0,0,0,19,,0,0,0,118.8,1,0,5,0,5,11,0,0,0,0,0,5,11,0,6,1,0,0,1,0,0,19,10,19.0
Zik Asiegbu,16730,LB,TULSA,3,3,0,100.0,0,1,320,54.7,59.6,69.9,66.5,59.9,70.9,0,2,0,9,11.1,1,0,0,102.8,3,0,38,0,9,38,0,0,0,0,0,0,38,9,20,0,3,5,3,2,0,26,19,8.7
Darryl Monroe,16741,LB,WASH STATE,12,13,0,53.8,0,0,341,42.9,52.4,86.3,55.3,61.2,49.8,5,3,0,30,18.7,14,0,0,95.5,14,1,561,0,237,586,24,0,0,24,0,0,562,84,265,1,30,48,26,9,2,143,102,10.2
Davon Jacobs,16760,S,RUTGERS,12,0,0,75.0,1,0,278,59.8,51.4,0.0,69.6,28.6,71.8,1,1,1,40,11.8,2,0,2,77.1,6,2,77,4,136,253,0,0,0,0,0,135,253,13,104,37,4,15,8,4,0,132,36,22.0
Tyler Horn,16764,DI,BOISE ST,1,1,0,,0,0,120,,71.2,75.2,62.6,73.0,75.7,0,1,0,,0.0,0,0,0,0.0,0,1,0,0,0,35,35,0,9,6,20,0,0,22,13,0,1,2,0,2,0,0,0,
Jaxon Hood,16769,DI,ARIZONA ST,8,1,2,,0,0,110,61.7,49.9,82.4,58.8,44.7,78.8,1,2,0,,9.1,1,0,0,0.0,0,0,0,0,2,307,307,20,197,0,90,0,0,126,179,0,7,9,0,3,0,0,0,
Solomon Means,16771,CB,ARIZONA ST,5,0,0,100.0,0,0,110,56.7,48.4,0.0,,38.5,26.6,0,0,0,16,50.0,2,0,1,118.8,1,0,5,38,27,45,0,0,0,0,0,0,45,0,18,2,0,2,1,0,0,16,11,16.0
Darryl Paulo,16779,ED,WASH STATE,12,3,0,,0,1,341,60.4,71.0,83.3,57.6,79.5,64.3,3,8,0,,19.0,4,0,0,0.0,0,3,4,0,1,377,373,17,29,68,259,0,4,212,164,0,15,14,0,14,0,0,0,
Taylor Taliulu,16781,S,WASH STATE,11,3,0,76.5,0,2,341,57.3,61.2,54.0,75.5,68.7,59.3,0,2,0,55,20.0,15,1,3,128.1,26,0,105,1,428,766,0,0,0,0,0,493,766,2,336,167,11,57,34,2,2,348,190,13.4
Brandon Baker,16783,CB,UNLV,9,1,0,61.1,0,0,325,45.4,51.6,0.0,58.3,77.6,75.1,0,1,1,27,6.7,1,1,2,102.3,11,0,17,167,60,188,0,0,0,0,0,0,188,1,127,4,4,13,18,1,3,142,52,12.9
Corey Redwine,16786,DI,TULANE,12,8,0,,0,0,319,51.5,72.5,16.7,66.4,79.7,64.2,0,12,0,,20.0,4,0,3,0.0,0,1,1,0,2,344,343,32,254,2,55,0,1,169,173,0,8,8,0,13,0,0,0,
Richard Carthon,16787,CB,TULANE,2,0,0,,0,0,319,,47.6,70.7,,53.8,,0,0,0,,,0,0,0,0.0,0,0,1,0,0,7,0,0,0,0,0,0,7,0,7,6,0,0,0,0,0,0,0,
Darion Monroe,16788,S,TULANE,12,8,0,57.1,0,2,319,68.5,76.5,12.4,91.5,74.2,67.9,1,6,2,46,18.3,17,0,2,63.8,16,1,245,2,349,741,0,0,0,0,0,297,741,39,353,197,23,68,28,8,1,215,109,13.4
Stephen Meredith,16790,ED,NEW MEX ST,7,3,0,100.0,0,0,242,62.8,65.1,77.1,60.9,64.8,67.8,0,0,0,9,20.0,2,0,0,85.4,4,2,48,0,6,132,78,0,0,5,73,0,54,32,94,6,5,5,4,2,0,18,4,4.5
Clint Barnard,16793,LB,NEW MEX ST,8,4,0,0.0,0,0,242,74.1,68.5,77.5,52.9,64.8,58.5,0,0,1,,14.8,4,0,0,0.0,0,0,160,0,37,160,0,0,0,0,0,0,160,8,115,0,9,19,1,0,0,0,0,
Simon Connette,16797,S,S JOSE ST,5,3,0,40.0,0,1,285,55.1,63.4,81.7,55.5,73.5,86.0,0,1,0,15,0.0,0,0,0,55.4,2,0,95,1,36,153,0,0,0,0,0,12,153,3,114,45,3,7,5,1,0,24,5,12.0
Derrick Alexander,16800,ED,TULSA,12,3,1,,0,1,320,65.7,70.0,53.7,74.2,61.2,47.9,10,31,0,,25.0,9,0,2,0.0,0,10,1,0,7,751,750,0,145,1,604,0,1,403,341,0,26,24,0,51,0,0,0,
Chief Brown,16804,S,OLE MISS,2,0,0,,0,0,226,48.6,49.5,74.9,,54.3,79.6,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,9,24,0,0,0,0,0,21,24,0,15,3,0,2,0,0,0,0,0,
Christian Russell,16806,LB,OLE MISS,11,4,0,77.8,0,0,226,50.4,52.9,0.0,62.6,58.8,67.7,1,2,0,14,10.0,2,0,1,137.5,7,0,145,0,66,149,3,0,0,3,0,0,146,6,77,1,6,14,9,3,1,73,46,10.4
Tame Fangupo,16839,DI,UTAH,1,0,0,,0,0,328,,70.4,67.4,,64.9,,0,0,0,,,0,0,0,0.0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,
Armand Nance,16842,DI,BOISE ST,12,8,0,,1,1,120,60.0,61.7,7.8,56.0,70.5,84.2,1,4,0,,0.0,0,0,5,0.0,0,3,0,0,2,477,477,191,184,1,101,0,0,239,236,0,18,18,0,8,0,0,0,
Jordan Simone,16848,S,ARIZONA ST,11,8,0,53.8,0,1,110,82.0,85.7,88.2,58.4,85.8,67.9,2,2,2,44,15.8,16,0,0,42.1,14,0,171,8,375,718,0,0,0,0,0,461,718,23,320,78,32,77,26,4,0,170,52,12.1
Antonio Longino,16849,LB,ARIZONA ST,12,14,0,58.3,0,1,110,72.0,76.3,83.2,62.9,79.3,91.2,1,11,0,10,3.8,3,0,0,63.2,7,5,408,0,141,591,171,0,0,168,3,0,420,164,286,12,36,61,12,17,0,31,24,4.4
Ezekiel Bishop,16850,S,ARIZONA ST,1,0,0,100.0,0,0,110,46.3,38.0,70.7,55.2,59.4,,0,0,0,26,,0,0,0,118.8,1,0,8,0,2,11,0,0,0,0,0,0,11,4,5,3,0,0,1,0,0,26,7,26.0
Tana Pritchard,16857,LB,WASH STATE,9,1,0,71.4,0,0,341,47.0,51.8,80.5,55.2,58.3,59.0,2,1,1,34,25.0,4,0,0,65.5,5,0,221,0,90,237,6,0,0,6,0,0,231,27,120,10,5,11,7,3,0,73,57,14.6
Chester Su'a,16858,LB,WASH STATE,2,0,0,,0,0,341,50.5,50.0,70.7,57.7,59.9,74.3,0,0,0,,0.0,0,0,0,0.0,0,0,13,1,6,14,0,0,0,0,0,0,14,2,6,0,0,1,0,0,0,0,0,
Tuli Fakauho,16860,DI,UNLV,6,1,0,,0,0,325,,56.8,0.0,60.7,62.8,73.2,0,1,0,,0.0,0,0,2,0.0,0,0,0,0,0,97,97,3,70,0,24,0,0,40,57,0,2,2,0,1,0,0,0,
Aaron Bryant,16865,ED,TULANE,2,0,0,,0,0,319,,40.4,0.0,56.3,60.0,,0,0,0,,,0,0,1,0.0,0,0,0,0,0,6,6,0,0,1,5,0,0,4,2,0,0,0,0,0,0,0,0,
Alexander Trujillo,16868,DI,NEW MEX ST,3,3,0,,0,0,242,60.0,70.3,79.5,55.3,73.5,78.0,0,0,0,,0.0,0,0,0,0.0,0,0,0,0,0,137,137,0,137,0,0,0,0,46,91,0,6,7,0,0,0,0,0,
Christian Hill,16870,ED,S JOSE ST,8,0,0,,0,0,285,60.0,56.1,76.9,57.3,55.6,76.0,0,1,0,,0.0,0,0,0,0.0,0,0,0,0,1,70,70,0,0,1,69,0,0,25,44,0,1,4,0,1,0,0,0,
Derrick Luetjen,16876,DI,TULSA,12,14,0,,2,0,320,63.3,60.7,27.9,59.5,62.6,70.4,2,4,0,,12.8,5,0,4,0.0,0,3,0,0,1,646,646,0,643,0,3,0,0,310,335,0,16,20,0,9,0,0,0,
Djwany Mera,16908,DI,RUTGERS,12,1,0,,0,0,278,61.2,55.1,63.7,53.1,56.0,53.0,0,4,0,,21.1,4,0,1,0.0,0,3,2,0,0,384,382,0,1,309,72,0,2,174,210,0,12,14,0,7,0,0,0,
Dillon Lukehart,16915,S,BOISE ST,3,0,0,,0,0,120,75.0,73.6,74.2,,61.4,79.6,0,0,0,,0.0,0,0,0,0.0,0,0,2,1,15,24,0,0,0,0,0,20,24,0,9,1,1,2,0,0,0,0,0,
Mo Latu,16923,DI,ARIZONA ST,10,0,0,,0,0,110,,49.8,80.8,55.1,48.0,48.1,0,2,0,,12.5,1,0,0,0.0,0,0,0,0,0,196,196,7,168,0,21,0,0,71,125,0,2,7,0,2,0,0,0,
Najee Johnson,16933,ED,UNLV,11,4,1,,0,0,325,61.3,52.1,80.2,57.4,49.6,34.4,4,5,0,,21.1,4,0,0,0.0,0,0,14,0,5,347,333,0,1,28,304,0,14,110,232,0,4,11,0,9,0,0,0,
Blake Richmond,16935,S,UNLV,11,2,0,57.1,0,0,325,49.4,55.0,85.4,,67.2,60.1,0,0,0,21,19.4,6,0,1,102.1,8,0,68,1,145,300,0,0,0,0,0,130,300,0,155,101,7,23,14,0,1,96,41,12.0
Sonny Sanitoa,16936,DI,UNLV,13,6,1,,0,0,325,65.8,61.8,39.9,56.9,63.7,85.4,1,9,0,,0.0,0,0,3,0.0,0,3,1,0,0,622,621,3,531,3,84,0,1,256,366,0,22,30,0,13,0,0,0,
Lewis Hill,16948,CB,NEW MEX ST,12,8,0,62.3,0,0,242,60.7,62.7,87.1,,66.4,75.1,0,0,1,24,9.8,5,4,2,78.9,33,0,64,595,314,773,0,0,0,0,0,77,773,0,459,37,4,38,53,0,1,337,170,10.2
Cedric Lousi,16950,ED,S JOSE ST,10,4,0,,0,0,285,62.5,50.9,82.7,56.7,47.5,52.2,1,4,0,,15.4,4,0,0,0.0,0,1,17,0,0,382,365,0,0,48,317,0,17,116,266,0,15,18,0,6,0,0,0,
Hector Roach,16952,LB,S JOSE ST,2,0,0,,0,0,285,64.0,73.6,68.5,57.5,75.1,75.7,0,1,0,,0.0,0,0,0,0.0,0,0,14,0,5,14,0,0,0,0,0,0,14,2,7,0,1,2,0,1,0,0,0,
Michael Mudoh,16962,S,TULSA,12,23,0,45.2,0,1,320,83.6,80.6,88.7,71.7,67.4,86.9,1,1,2,59,10.3,12,2,1,33.5,14,1,279,10,457,854,0,0,0,0,0,504,854,4,393,61,29,81,31,3,0,154,110,11.0
Junior Lee,16974,S,UCONN,12,3,0,33.3,1,0,146,63.0,65.4,83.2,50.8,76.4,82.2,0,1,0,36,7.1,1,1,1,46.8,5,0,33,1,109,218,0,0,0,0,0,113,218,10,99,71,4,10,15,1,0,61,26,12.2
Marcus Dillard,16975,CB,HOUSTON,1,0,0,,0,0,182,60.0,60.0,63.8,,,,0,0,0,,,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,
Jeff Worthy,16985,DI,ARIZONA,11,2,0,,0,0,109,60.0,61.9,84.1,53.5,66.5,67.9,0,1,0,,8.3,1,0,0,0.0,0,1,0,0,0,282,282,196,1,6,79,0,0,148,134,0,6,9,0,2,0,0,0,
Anthony Lopez,16986,S,ARIZONA,8,1,0,100.0,0,1,109,67.4,79.7,79.4,93.2,62.4,83.5,1,1,0,24,0.0,0,0,0,106.5,9,1,88,0,76,96,0,0,0,0,0,6,96,10,10,2,4,4,9,3,0,86,55,9.6
Justin Solis,16990,DI,COLORADO,12,3,0,,0,0,143,62.5,61.4,83.7,51.0,67.4,69.2,0,4,0,,7.7,1,0,0,0.0,0,1,3,0,0,360,357,26,129,1,201,0,3,200,160,0,9,9,0,5,0,0,0,
Oliver Vigille,16994,LB,SYRACUSE,5,0,0,0.0,0,0,304,61.9,74.2,68.4,68.1,72.1,77.9,0,1,0,,0.0,0,0,0,39.6,0,0,24,0,5,25,0,0,0,0,0,0,25,2,18,1,1,2,1,1,0,0,0,
John Raymon,16995,DI,SYRACUSE,5,1,0,,0,0,304,,61.2,17.0,54.0,67.9,75.9,0,0,0,,14.3,1,0,1,0.0,0,0,0,0,0,99,99,1,98,0,0,0,0,45,54,0,5,5,0,0,0,0,0,
Joe Kawulok,16997,ED,COLO STATE,12,5,0,,0,0,144,68.1,67.3,88.7,64.0,62.0,70.5,3,11,0,,13.3,4,0,0,0.0,0,4,2,0,122,595,593,9,8,461,115,0,2,183,290,0,18,21,0,18,0,0,0,
Martavius Foster,16998,ED,COLO STATE,12,0,0,,0,0,144,66.3,64.0,85.1,68.2,52.4,77.2,0,13,1,,0.0,0,0,0,0.0,0,0,1,0,23,262,261,15,5,197,44,0,1,127,112,0,4,5,0,13,0,0,0,
Damon Knox,17009,DI,MICH STATE,8,1,0,,0,0,223,,57.7,76.8,60.0,55.1,71.9,1,1,0,,0.0,0,0,0,0.0,0,0,0,0,0,64,64,0,64,0,0,0,0,42,22,0,0,1,0,2,0,0,0,
Chris Laneaux,17010,S,MICH STATE,1,0,0,,0,0,223,60.0,60.0,62.8,,,,0,0,0,,,0,0,0,0.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
Dernard Turner,17016,S,BOWL GREEN,10,2,0,87.5,0,1,122,63.7,63.3,84.3,55.7,61.4,56.4,0,2,0,14,24.2,8,1,0,94.8,7,0,63,1,166,345,0,0,0,0,0,263,345,2,177,18,7,23,8,2,0,54,16,7.7
Diontre Delk,17017,CB,BOWL GREEN,1,0,0,0.0,0,0,122,48.7,47.9,69.8,,60.0,,0,0,0,,,0,0,1,39.6,0,0,0,7,5,7,0,0,0,0,0,0,7,0,2,0,0,0,1,0,0,0,0,
Drew Douglas,17023,LB,UTSA,11,13,0,81.3,0,0,331,45.7,58.5,5.3,61.3,68.8,78.9,3,7,0,54,9.9,7,1,4,119.3,26,1,614,0,278,658,28,0,0,28,0,0,630,25,355,16,32,51,32,11,2,244,173,9.4
Dejon Brown,17027,LB,W KENTUCKY,12,4,0,73.9,0,1,346,67.6,75.0,60.7,64.9,78.3,86.0,3,5,0,25,5.8,4,1,1,87.2,17,1,362,2,168,577,176,0,0,176,0,1,401,58,351,36,38,61,23,9,0,130,108,7.6
Gavin Rocker,17030,ED,W KENTUCKY,12,12,1,,1,1,346,67.2,66.9,28.5,71.7,62.1,51.3,4,30,0,,13.3,6,0,4,0.0,0,5,15,0,3,678,663,2,0,177,484,0,15,310,365,0,24,27,0,39,0,0,0,
Trevon Stewart,17050,CB,HOUSTON,12,9,0,67.3,1,0,182,67.1,69.6,54.5,58.5,76.0,82.1,1,2,3,67,8.8,5,1,6,100.1,35,0,98,7,398,724,0,0,0,0,0,168,724,10,316,451,15,43,52,3,5,423,244,12.1
Tomme Mark,17051,DI,HOUSTON,11,4,0,,0,0,182,60.0,55.1,81.3,49.6,63.4,78.9,0,5,0,,0.0,0,0,0,0.0,0,0,0,0,0,277,277,17,8,8,244,0,0,157,120,0,2,4,0,5,0,0,0,
Richard Yates II,17073,S,COLORADO,2,0,0,50.0,0,0,143,66.1,65.9,78.5,,63.9,83.8,0,0,0,-1,0.0,0,0,0,56.3,1,0,9,1,18,51,0,0,0,0,0,23,51,0,33,18,0,5,2,0,0,-1,1,-1.0
Wayne Williams,17075,DI,SYRACUSE,5,3,0,,1,0,304,60.0,61.3,29.1,50.4,72.3,32.3,0,1,0,,30.0,3,0,1,0.0,0,0,0,0,0,145,145,2,141,0,2,0,0,68,77,0,3,4,0,1,0,0,0,
Terry Jackson,17080,DI,COLO STATE,12,8,0,,0,0,144,64.1,72.3,45.1,58.3,80.3,82.7,0,11,0,,5.1,2,0,3,0.0,0,2,3,0,1,507,504,14,17,36,437,0,3,263,243,0,21,29,0,13,0,0,0,
SteveO Michel,17081,ED,COLO STATE,11,7,0,100.0,0,0,144,76.6,58.1,5.7,61.0,53.7,62.5,1,7,0,4,17.2,5,0,4,79.2,3,2,122,0,31,316,194,0,0,189,5,0,122,132,153,0,13,17,3,10,0,-1,10,-0.3
Willie Udofia,17082,S,COLO STATE,1,0,0,,0,0,144,62.2,66.8,71.4,,66.4,78.6,0,0,0,,0.0,0,0,0,0.0,0,0,1,0,3,7,0,0,0,0,0,4,7,0,4,2,0,2,0,0,0,0,0,
Jefferson Ashiru,17088,LB,UCONN,9,12,0,75.0,0,1,146,49.8,59.6,81.6,57.9,66.6,67.8,2,1,1,13,10.7,6,0,0,70.0,18,0,455,1,237,474,15,0,0,10,5,0,459,14,223,3,23,38,24,3,0,131,96,7.3
Bryan Baird,17089,ED,BOWL GREEN,11,2,0,0.0,0,0,122,59.0,65.5,80.1,55.5,72.8,55.3,2,2,0,,23.5,4,0,0,39.6,0,1,4,0,7,238,234,0,2,12,220,0,4,127,104,0,12,11,1,5,0,0,0,
Duke Wheeler,17090,CB,UTSA,4,1,0,33.3,0,0,331,78.6,75.0,79.3,53.5,68.1,60.0,0,0,0,8,18.2,2,2,0,42.4,1,0,34,0,30,70,0,0,0,0,0,10,70,4,36,26,5,8,3,0,0,8,11,8.0
Forrest Coleman,17097,CB,W KENTUCKY,4,2,0,70.0,0,0,346,49.4,53.0,79.6,56.1,73.4,60.0,0,0,0,69,18.2,2,0,0,145.8,7,0,4,108,63,112,0,0,0,0,0,0,112,2,47,0,0,7,10,0,1,130,72,18.6
Daqual Randall,17099,LB,W KENTUCKY,7,6,0,75.0,0,3,346,51.5,68.1,76.7,66.1,76.6,71.3,1,3,0,20,12.2,5,0,0,106.3,3,0,200,1,75,207,3,0,0,3,0,0,204,12,120,3,16,30,4,4,0,40,35,13.3
Graham Rowley,17103,DI,BYU,12,1,1,,1,0,128,62.2,63.5,39.3,55.0,71.8,69.5,3,12,0,,9.5,2,0,2,0.0,0,1,0,0,1,446,446,40,0,69,337,0,0,251,194,0,13,18,0,16,0,0,0,
Jherremya Leuta-Douyere,17105,LB,BYU,12,8,0,60.0,0,2,128,59.3,72.2,44.2,51.0,89.9,68.9,1,1,0,49,10.9,5,0,2,97.7,12,0,311,0,175,387,72,0,0,72,0,0,315,51,161,4,16,33,20,2,1,139,101,11.6
Michael Wadsworth,17107,S,BYU,1,0,0,0.0,0,0,128,61.2,61.2,69.2,,60.0,,0,0,0,,,0,0,0,39.6,0,0,0,0,4,5,0,0,0,0,0,5,5,0,1,0,0,0,1,0,0,0,0,
